"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"378264134850465792","378260568291168257","871991","2013-09-12 21:09:32 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@jennybento @cordial Will do. I have your cap &amp; goggles. What time do you want to meet up with @rufo @thethundermoss  @FuzziestKitty to go?","","","",""
"378252919831011330","378246154888429570","17763438","2013-09-12 20:24:58 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@esiwasil You'll do fine and we will be here waiting for you.","","","",""
"378225019744432128","378186441211543552","871991","2013-09-12 18:34:06 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","Attention Sonesta http://t.co/524cyM0eJz-ers  @jennybento @mcelmoyl @thethundermoss @rufo and I are on the 8th floor outdoor pool lounge.","","","","http://Boatparty.biz"
"378196505787899904","378191711463546880","46877017","2013-09-12 16:40:48 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@thethundermoss Hunger won out. We are at Lokal two blocks away and have a seat for you if you would like it.","","","",""
"378191711463546880","378190162309939200","913671217","2013-09-12 16:21:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@thethundermoss Ok. We are in the lobby. We can hang her until you check in or we can just meet you at Lokal if you prefer.","","","",""
"378186752542113792","","","2013-09-12 16:02:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jennybento: @mcelmoyl @malsbury @Zombiebabies word. Any other #boatparty people are invited as long as they just walk me somewhere ther…","378186441211543552","871991","2013-09-12 16:00:48 +0000",""
"378184568937127936","378183433631322112","871991","2013-09-12 15:53:22 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jennybento That time/meet up plan sounds fine. Green St looks good, but not quite what we were looking for. cc:@mcelmoyl @Zombiebabies","","","",""
"378182959855304704","378181946637307904","871991","2013-09-12 15:46:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We (@mcelmoyl &amp; I) were thinking about LoKal  http://t.co/pe56lspand cc:@jennybento @Zombiebabies","","","","http://www.lokalmiami.com"
"378177408941453312","","","2013-09-12 15:24:55 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","Checked in early at the Sonesta (pre http://t.co/524cyM0eJz hotel) . Who else is here and thinking about lunch already? #boatparty #maxfun","","","","http://Boatparty.biz"
"377982512985014272","","","2013-09-12 02:30:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","And with a little editing we are packed for http://t.co/524cyM0eJz &amp; under @JetBlue's 50lb checked bag weight limit! http://t.co/OpDPiq3ETU","","","","http://Boatparty.biz,http://twitter.com/malsbury/status/377982512985014272/photo/1"
"377976047784198144","377974476006117377","14195656","2013-09-12 02:04:46 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@erichensley Ah I see now. @segray has been on the list for a while. You are #100!","","","",""
"377966039969333248","","","2013-09-12 01:25:00 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","Do you have a personalized sea shanty to pack to? I DO! MT: @esiwasil: @malsbury Your Sea Shanty has arrived! https://t.co/Z4gJglKLmm","","","","https://lisaandthemakebelieves.bandcamp.com/"
"377862786250182656","377862516468363264","170488398","2013-09-11 18:34:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@aliceandstuff RE #1 - I more meant impact your ability to speak frankly about other games and game companies.","","","",""
"377862373035753472","377860792349380609","170488398","2013-09-11 18:33:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@aliceandstuff My two thoughts when you announced your move: 1 - I hope this doesn't impact the podcast 2 - but Alice just bought that couch","","","",""
"377831845381279744","377831504455675904","170488398","2013-09-11 16:31:46 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@aliceandstuff OMG DADDY! @tommchenry","","","",""
"377831369680093184","377794041519144960","170488398","2013-09-11 16:29:52 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@aliceandstuff Well, that was an very anticlimactic 45 seconds. cc: @tommchenry","","","",""
"377742076626350081","","","2013-09-11 10:35:03 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Thank you @JosieLong. I needed that this morning. RT @JosieLong: also, i assume we've all seen this? http://t.co/UUXqoeqi8Z","","","","http://gawker.com/man-wakes-up-from-surgery-realizes-hes-married-to-a-b-1282901364"
"377588027133919232","","","2013-09-11 00:22:55 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The http://t.co/LVyYyx0Ry4 attendee twitter feed is up to 99 members!

Are you going to be #100? 

https://t.co/7Zf5FLYxXj

cc: @JesseThorn","","","","http://BoatParty.biz,https://twitter.com/malsbury/boatparty"
"377586587820765184","377550608196050944","11786312","2013-09-11 00:17:12 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@southerngeekgrl done. and. done!","","","",""
"377499288731156480","377498684474159104","16145328","2013-09-10 18:30:18 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ResilientRabbit @thethundermoss @JuliaMarieSmith I am not a snorkeler, just a snorkel matchmaker.","","","",""
"377443924950134784","377425267402092544","312336251","2013-09-10 14:50:18 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>",".@FuzziestKitty And we are all the better for it.","","","",""
"377385624832966656","377238090978295808","17763438","2013-09-10 10:58:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil But know how are we supposed to find you on the boat? It's like you're permanently in disguise now.","","","",""
"377240638044913665","","14195656","2013-09-10 01:22:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@erichensley I saw that you followed my http://t.co/0QOQs8lDlw twitter list. If you are joining us, let me know and I'll add you to it.","","","","http://boatparty.biz"
"377188605569269760","","","2013-09-09 21:55:46 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","Sometimes you have a bad day &amp; then you listen to @johnroderick's The Commander Thinks Aloud and you realize it could have been a lot worse.","","","",""
"377158219983880192","377157277246976000","20205837","2013-09-09 19:55:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski You should invest some time and construct a DIY door/wall like @laurenoostveen did: https://t.co/Z9fWuKxn9m cc: @patcartelli","","","","https://vine.co/v/hJp9LTW0HQd"
"377156767941013505","377156469373665281","20205837","2013-09-09 19:49:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski So are you sealed in that room with an amazing view and with no hope of escape? Should we send help? cc: @patcartelli","","","",""
"377156038262128640","377149978332110848","13415162","2013-09-09 19:46:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme I'll let you in on a little secret: {That was the final straw that put @mcelmoyl &amp; I in front of a judge after 10 years} #COBRA","","","",""
"377153449269293056","","","2013-09-09 19:36:04 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","If I only could. MT @eastcoastdandy: #maxfun gathering postcard for #Nashville. @JesseThorn @DerekWaddell #Friendship http://t.co/ViLrWrCX9E","","","","http://twitter.com/eastcoastdandy/status/377153015943155712/photo/1"
"377142715663671296","377139482538942464","17763438","2013-09-09 18:53:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@esiwasil #ugh.","","","",""
"377127930108735488","377089499072700419","16145328","2013-09-09 17:54:39 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ResilientRabbit @thethundermoss Well. It looks like my work here is done.","","","",""
"377127600302194688","377064202168721408","20205837","2013-09-09 17:53:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski ""Not cool."" - everyone else on the internet","","","",""
"377118929082015746","377117765787598848","1027217952","2013-09-09 17:18:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@Nikko_71 yes?","","","",""
"377118584364748800","377097315023986688","17763438","2013-09-09 17:17:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil #ugh","","","",""
"377095842626568192","377094100526198784","16317267","2013-09-09 15:47:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ajlobster Absolutely understood. See you in Miami! cc: @mcelmoyl","","","",""
"377072259833135104","","913671217","2013-09-09 14:13:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@thethundermoss I don't know how often you frequent the MaxFun Forums, but I answered your snorkeling related question. cc: @ResilientRabbit","","","",""
"376875647198851072","376874541433102336","170488398","2013-09-09 01:12:10 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@aliceandstuff Haven't booked yet, but likely going with this: http://t.co/nMUvmMyQmL cc: @mcelmoyl @ajlobster","","","","http://www.ridesas.com/html/reservations.html"
"376829986465783810","","","2013-09-08 22:10:44 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @mcelmoyl: If you are not following @ShamrockandBlue and @esiwasil , you are doing twitter wrong.","376756812608851969","58596124","2013-09-08 17:19:58 +0000",""
"376828976863268864","376822164902932480","15440889","2013-09-08 22:06:43 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@BenjaminAhr @ResilientRabbit Wait. Now I'm confused. Is @ChrisBChicken going to be there? If so, I'll add him to the attendee twitter feed","","","",""
"376828548155047936","376820332499591168","20205837","2013-09-08 22:05:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@staceymolski Am I the only one that didn't think to make up contact info cards for http://t.co/LVyYyx0Ry4? 

PS: They are adorable","","","","http://BoatParty.biz"
"376771293867044864","376769830122422272","13415162","2013-09-08 18:17:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@artichkme That is my afternoon project. I lightly steam it, spin it dry and pack it in gallon freezer bags.","","","",""
"376765806232604672","376763626604232704","13415162","2013-09-08 17:55:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@artichkme Football you say? I didn't realize. I've been busy canning the tomatoes and peppers from my garden before the first frost hits.","","","",""
"376765081339445249","376763756686376960","17763438","2013-09-08 17:52:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@esiwasil Since I will be traveling with @mcelmoyl I will have a well stocked first-aid kit on hand if you run low.","","","",""
"376415758970269696","376392879549464576","309952915","2013-09-07 18:44:45 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@mullinskara No pressure. Just tweet as normal. It's just a way for people to start to get to know each other a little before the cruise.","","","",""
"376405449849204737","376374489174773760","16317267","2013-09-07 18:03:47 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@ajlobster I'm happy to say we're good.","","","",""
"376405011070464000","376389920283049985","17763438","2013-09-07 18:02:02 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@esiwasil If you have eggs and you have oil, you my lady always have cookies. #wait #thatmightbewrong","","","",""
"376292749798277120","376173340030799872","309952915","2013-09-07 10:35:57 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@mullinskara Hey there! If you're coming to http://t.co/524cyM0eJz I can add you to the attendee twitter list: https://t.co/16Ppj0fdaT","","","","http://Boatparty.biz,https://twitter.com/malsbury/boatparty"
"376288562985312256","376087420032528384","13415162","2013-09-07 10:19:19 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@artichkme Do. Not. Like.","","","",""
"376287679832662016","","","2013-09-07 10:15:48 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>",".@MRNarchive @mtvitamin RT @Tiffanysblogs: You guys! @hodgman closed the show singing a Mr. Rogers song. Pittsburgh really loves you John!","","","",""
"376283111077982208","","","2013-09-07 09:57:39 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","RT @JesseThorn: If you want to know why the lineups are always changing for #MaxFunCon and http://t.co/AsVmKNAJJH: http://t.co/WfCRAQYvIp","376196857849860096","5611152","2013-09-07 04:14:54 +0000","http://boatparty.biz,http://jessethorn.tumblr.com/post/60512475686/a-quick-word-about-booking,http://boatparty.biz,http://jessethorn.tumblr.com/post/60512475686/a-quick-word-about-booking"
"376109012867379200","","","2013-09-06 22:25:51 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","RT @BenjaminAhr: Bad moods are no fun, but fortunately there's a cure! It's this @GrahamClark Wilderness Man video! http://t.co/yD4cwhNvZE","376098430348574720","15440889","2013-09-06 21:43:48 +0000","http://www.youtube.com/watch?v=IX3vOu-RnKs,http://www.youtube.com/watch?v=IX3vOu-RnKs"
"376086251134533632","376085413066444800","13415162","2013-09-06 20:55:24 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@artichkme Do you share a common wall? #DropADime","","","",""
"376054427930865664","376039941890777088","15440889","2013-09-06 18:48:57 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@BenjaminAhr If @rsteitelbaum is coming I can ad her to the http://t.co/524cyM0eJz attendee list: https://t.co/16Ppj0fdaT cc: @JesseThorn","","","","http://Boatparty.biz,https://twitter.com/malsbury/boatparty"
"376018319142174720","375986082589859841","17763438","2013-09-06 16:25:28 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil You're not the boss of me!","","","",""
"376017014772363264","375943469245546496","20505437","2013-09-06 16:20:17 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Catching tweets between @NadiaKamil &amp; @JosieLong is reason enough to subscribe to the http://t.co/LVyYyx0Ry4 list: https://t.co/7Zf5FLYxXj","","","","http://BoatParty.biz,https://twitter.com/malsbury/boatparty"
"375790900376391680","375757861772480512","52783274","2013-09-06 01:21:47 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ten_west Saw ""ten west""&amp;""http://t.co/LVyYyx0Ry4"" in the same tweet &amp; momentarily thought you might be filling @marcmaron's slot @JesseThorn","","","","http://BoatParty.biz"
"375777744631496705","375765011106652160","16317267","2013-09-06 00:29:30 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@ajlobster Not us (as of this moment) #SchrödingersHotel","","","",""
"375430090156306433","375090412672659456","17763438","2013-09-05 01:28:03 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil 

HAAAALLLLOOOOO PUB! 

(@mcelmoyl is the only one that will read that in its proper sing-song cadence)","","","",""
"375426655159721984","375425181805969408","16244690","2013-09-05 01:14:24 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@jimmymarks You did not! I've added you to the http://t.co/LVyYyx0Ry4 attendee list. Feel free to subscribe to it: https://t.co/7Zf5FLYxXj","","","","http://BoatParty.biz,https://twitter.com/malsbury/boatparty"
"375425954455113728","375339899659898880","18358444","2013-09-05 01:11:37 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@LindsayPavlas I'm thinking of getting Star Fluxx to bring and I've already packed my Ligretto decks.","","","",""
"375058853244583936","375051538802020352","17763438","2013-09-04 00:52:53 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil It was outside. #CamelCriketParade","","","",""
"374674100146290688","374658598934417408","17763438","2013-09-02 23:24:01 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil This is just one of the many things that you could learn by listening to Mr. @kurtbraunohler's podcast. That's where I learned it!","","","",""
"374670651501469696","374618307296387072","17763438","2013-09-02 23:10:19 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Do I put that in the ""pro"" or ""con"" column?","","","",""
"374608787224547328","374596825165996032","17763438","2013-09-02 19:04:29 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil If you have eggs and you have oil, you my lady always have mayo. #gag","","","",""
"374608470705598464","","","2013-09-02 19:03:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","So is wearing a #JJGo or MaxFunCon tshirt during http://t.co/0q3wsxkx6e as bad as wearing a band's tshirt to one of their concerts? #Packing","","","","http://Boatparty.biz"
"374588801706123264","","","2013-09-02 17:45:04 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","RT @tracitalynne: Mother. Fucker. RT @malsbury: - @EugeneMirman is trying to lay claim your elephant! RT: Finally bought an elephant. http:…","374575096167682048","21500653","2013-09-02 16:50:36 +0000","http://instagram.com/p/dwy4fKEyAR/,http://instagram.com/p/dwy4fKEyAR/"
"374551242795921408","","21500653","2013-09-02 15:15:49 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@tracitalynne - @EugeneMirman is trying to lay claim your elephant! RT @EugeneMirman: Finally bought an elephant. http://t.co/KBbJtVc7QS","","","","http://instagram.com/p/dwy4fKEyAR/"
"374550324826361856","374540340600242176","17118034","2013-09-02 15:12:10 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@xoe Wait. What do you mean? I paid all that money and I don't even get one sail?!?","","","",""
"374233288749379584","374215396796035072","17525568","2013-09-01 18:12:23 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@DenaChilds Only if the house and yard work is filmed and then presented in the form of an 80s style montage.","","","",""
"374166241235070976","374164601765519360","14643810","2013-09-01 13:45:58 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@zacxwolf What more do you want? It's clearly buried in the file name, grillospickles-aug2012-zacxwolf-28-300x200.jpg ;) cc: @hellogiggles","","","",""
"374143397948559360","373914621281046528","17763438","2013-09-01 12:15:11 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@esiwasil Remind me to send you home with a pack of burn gel from my first aid kit so you have it on hand for your next DIY project.","","","",""
"373985216244621312","","","2013-09-01 01:46:38 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Just watched Lunarcy! &amp; I don't know how I feel about it yet. It did make me think of this http://t.co/oFjsoURuib &amp; that always makes me sad","","","","http://xkcd.com/893/"
"373983873308164096","373983777006948352","58596124","2013-09-01 01:41:18 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@mcelmoyl Fair point. I'll allow it.","","","",""
"373983137329467392","373982330622210048","170488398","2013-09-01 01:38:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@aliceandstuff @eastcoastdandy http://t.co/8VjomyKcGJ ?","","","","http://www.meltdowngc.com"
"373978073491714048","","","2013-09-01 01:18:15 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","You mean Chipotle Mashed Potatoes aka CMPs RT @mcelmoyl: Photo: I hereby declare mashed potatoes to be the best food. http://t.co/46Xh6jK2Yh","","","","http://tmblr.co/ZkT9NttpAYqu"
"373977721421844480","","","2013-09-01 01:16:51 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Yay? http://t.co/hGVbupachA RT @esiwasil: You'll still be up from partying with me the night before!","","","","http://goo.gl/bhVgXM"
"373954951254253568","","","2013-08-31 23:46:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Signed up for a shuffleboard tournament. One the fence about the pub quiz. Convince me I want to answer trivia @10am. http://t.co/0q3wsxkx6e","","","","http://Boatparty.biz"
"373873180101734402","373821215485329408","17118034","2013-08-31 18:21:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@xoe I'm in! Today begins the slow and steady packing process. #OverPacking cc: @ChristianaJoy @mountain_goats @johnroderick @kurtbraunohler","","","",""
"373872610775277568","373865590118948864","17763438","2013-08-31 18:19:11 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Really.","","","",""
"373762204077948928","373558449252364288","16317267","2013-08-31 11:00:28 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@ajlobster #pwew #pwew","","","",""
"373452912959057921","373439890559877120","14420643","2013-08-30 14:31:27 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@patcartelli I am fairly confident that she was a serial killer with an amazing skill for deception.","","","",""
"373441747072065537","373433154834411520","17763438","2013-08-30 13:47:05 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@esiwasil @mcelmoyl I LOVE ALL OF THOSE THINGS!","","","",""
"373268187845898240","373267669484445696","46877017","2013-08-30 02:17:25 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Never mind. How dare gmail not realize that a http://t.co/0q3wsxkx6e email is not a ""priority"".","","","","http://Boatparty.biz"
"373267669484445696","373259303026966528","17763438","2013-08-30 02:15:22 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Wait, what? Did I miss an email or something? How?","","","",""
"373236777516929024","","","2013-08-30 00:12:36 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I've discovered I like hyper local podcasts about Central NJ in the 90's thanks to @kurtbraunohler and Western Mass thanks to Judge @hodgman","","","",""
"373128710146498560","373107307132882944","17763438","2013-08-29 17:03:11 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@esiwasil You don't even want to know. You might want to go the DIY route with @mcelmoyl &amp; @ajlobster.","","","",""
"373109051653365760","373099342137405440","46877017","2013-08-29 15:45:04 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@ajlobster @aliceandstuff @esiwasil Honestly, that little exchange delighted both my Engineering major and Comparative Lit minor brains.","","","",""
"373100396757409792","373098083510284288","17763438","2013-08-29 15:10:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@esiwasil FYI - RCC allows you to bring 2 750ml bttls of wine on the ship. There is a $25 corking fee if you want to drink in a public area.","","","",""
"373099342137405440","373098217917132800","170488398","2013-08-29 15:06:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ajlobster @aliceandstuff @esiwasil TOO MUCH CLEVER ADORABLENESS! Knock it off. It's already going to be a long two weeks.","","","",""
"373094762544631808","373094210699681792","17763438","2013-08-29 14:48:17 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@esiwasil Not quite: http://t.co/BeqhsLcps3 cc: @mcelmoyl","","","","http://www.urbandictionary.com/define.php?term=merde"
"373091145364283392","373090632396726272","46877017","2013-08-29 14:33:55 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@ajlobster I am very sensitive about not saying hello to you in person at least once after unknowingly sitting next to you in beard painting","","","",""
"373090632396726272","373089394187829248","16317267","2013-08-29 14:31:53 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@ajlobster Why would you send me on a roller coaster of emotions like that?","","","",""
"373087680818864128","373086669375012864","16317267","2013-08-29 14:20:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ajlobster Yes, but I was thinking more about Thursday daytime poolside hanging out. Just wondering how vigilant Mayfair is about non-guests","","","",""
"373085492864360448","","17763438","2013-08-29 14:11:27 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","@esiwasil @ajlobster What hotels are you in? @mcelmoyl &amp; I were moved from the Mayfair to Sonesta. Wondering if I should be happy or sad.","","","",""
"373029952511565824","","","2013-08-29 10:30:45 +0000","<a href=""http://tweedleapp.com/"" rel=""nofollow""> Tweedle</a>","Two weeks from this moment I will be on a plane.","","","",""
"372872815688421376","372872011137441792","17763438","2013-08-29 00:06:21 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Good luck!","","","",""
"372865682863435776","372860855790346240","14420643","2013-08-28 23:38:00 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@patcartelli Everyone needs a nemesis.","","","",""
"372702712091000833","","","2013-08-28 12:50:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @mcelmoyl: Photo: We graduated into the great outdoors! #stilts http://t.co/rlL7aWVX9x","372697987673522176","58596124","2013-08-28 12:31:39 +0000","http://tmblr.co/ZkT9NttVMCNt,http://tmblr.co/ZkT9NttVMCNt"
"372500905586749440","","","2013-08-27 23:28:31 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Check your inboxes! http://t.co/0q3wsxkx6e email! (from and initially spammy at first glance sender address) cc: @JesseThorn @amanda_mae","","","","http://Boatparty.biz"
"372491104815292417","372486968527290368","170488398","2013-08-27 22:49:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@aliceandstuff Done. and. Done.","","","",""
"372153255750410241","372150792100536320","17763438","2013-08-27 00:27:05 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@esiwasil Was this one sexual?

(I'm just unsure now without hastag guidance)","","","",""
"372152534787313665","372152031592861696","14971414","2013-08-27 00:24:13 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend Yeah, it was a long six months or so.","","","",""
"372148095624036352","372147275562491904","14971414","2013-08-27 00:06:34 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@hey_friend Try living with one that has night terrors every night in the adjacent bedroom.","","","",""
"372130268737327105","372128150601228288","15035025","2013-08-26 22:55:44 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@smartbunny I KNOW! I think it was that she was a girl AND wasn't all rainbows and ponies.","","","",""
"372113864218787840","372035408047005696","15035025","2013-08-26 21:50:33 +0000","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@smartbunny True, but she was also the time I first thought, ""I think I like girls"".","","","",""
